,sentence,physics,race,religion
2739,@RBK_STEVIEJ: I love a bitch wit sum nice teeth n lips&#128524;,1,0,0
2740,@REAL_Kaysavage: @1stBlocJeremiah my bitch,1,0,0
2741,"@RIPTheOGKooLAiD: Females will mess with a guy who has a girlfriend but won't mess with a single guy cause he has ""too many hoes""",1,0,0
2742,@RIP_ALMIGHTY: @Tonyjohns000 stupid bitches can't handle the johns,1,0,0
2743,@RIPvuhsace: I deadass took this after i ate a darkskin bitch pussy the other day #NeverAgain http://t.co/IZFLyUDuGS,1,0,0
2744,@RIPvuhsace: Math is fucking useless.... algebra 2 not gon help me pull bitches the fuck....,1,0,0
2745,@RIPvuhsace: Mayweather a lil bitch this nigga out here dancing,1,1,0
2746,"@RIPvuhsace: Porn, the only place where a bitch gon be under the table sucking a niggas dick while he eating dinner with his parents.",1,1,0
2747,"@RJakaGunner: y'all so quick to say people ""worship"" celebrities. bitch, i love beyonc&#233;, her talent, her legacy and what she stands for &#8230;",1,0,0
2748,@RLE_Raider: Thanks Ravens 4 beating those fags. Now believe I don't give a fuck about you. I'm Raider Nation bitches. Thanks 4 pu ...,1,0,0
2749,"@RMcElhenney: New to the game but as I understand it, the first rule of soccer is ""whichever team acts more like a bitch shall be awarde&#8230;",1,0,0
2750,@RO4reals: &lt;--- trash at it's finest &#8220;@NichyTay: Ladies if you post a picture and don't get at least 15 niggas to favorite it then you t&#8230;,1,1,0
2751,@RTNBA: 0 Love for these hoes http://t.co/nFxNhHw0dJ,1,0,0
2752,"@RWzr: Too many faithful girls are single, and too many hoes are taken.",1,0,1
2753,@RabehChararah1: They claiming bitches them my old hoes,1,0,0
2754,@RabehChararah1: Wack ass hoes,1,0,0
2755,@RachieSoul: These hoes ain't loyal,1,0,0
2756,@RackedUpShad: Bitch had me and my car all the way fucked up! &#128545;&#128548; had to cuss a bitch out via note! http://t.co/PKxB40JTTO,1,0,0
2757,@RaeRecum: These hoes ain't shit &#128514;&#128514;&#128175;,1,0,0
2758,"@RafiDAngelo: ""My pussy tastes like Pumpkin Spice Latte."" -- Lana Del Basic",1,0,0
2759,@RahleeFranklin: Them hoes so damn nice &#128175; http://t.co/jn0ieBdnZQ,1,0,0
2760,@RahleeFranklin: This bitch got a body like Trey Songz &#128514; http://t.co/KSiqmY4W8D,1,0,0
2761,@RahleeFranklin: don't cheat if she a down bitch,1,0,0
2762,"@RaiAllure: ""yo bitch chose me you aint a pimp you a FAIRY."" #ripPimpC",1,0,0
2763,"@RakwonOGOD: ""Fuck bitches , get money"" - A favorite nigga's line when a girl leave his ass for another man",1,1,0
2764,@RakwonOGOD: &#8220;Bros before hoes&#8221; - a bro with no hoes,1,0,0
2765,"@RakwonOGOD: Bitches tweeting ""last night &gt;&gt;"" like they did something special except be hoes",1,0,0
2766,@RakwonOGOD: Lmaoo bitch what? http://t.co/2dhLgXcVg2,1,0,0
2767,@RakwonOGOD: Rare pic of trash posing with trash http://t.co/usGIAZSDWv,1,0,0
2768,@RakwonOGOD: When ya side hoe tryna act up http://t.co/ayfGKVdEZI,1,0,0
2769,@RakwonOGOD: i started fuckin with bitches who believe everything their horoscope say.they believe the dumbass horoscopes they gunna bel&#8230;,1,0,0
2770,@Ramen_Odicho: Assyria got hella hoes,1,0,0
2771,@Rameyhoe: 22. But we make it and this bitch sits on the couch and turns on Ice Age the movie and asks us if were hungry like we arent t&#8230;,1,0,0
2772,@Rameyhoe: If you curve me im just going to assume your pussy is trash and you were doing me a favor,1,0,0
2773,@Ranae_26: You bitches could never be nae ...let him tell you he love him some nae &#128143;&#128145;&#128081;,1,0,0
2774,@Randality: @WeDont_SmokeREG &#128514;she a dumb bitch smh,1,0,0
2775,@Randall_Jayy: &#8220;@_100D: I got hard dick for all dez bitches. I get all they numbers I don't call dez bitches.&#8221; LMAO RT,1,0,0
2776,@Ranger1325: I'm waiting for all of you little bitches that whined about Bush to staspeaking up about Obama and his wars. #Syria,1,0,0
2777,"@RappersSaid: When Kanye said ""I don't need your pussy, bitch. I'm on my own dick."" http://t.co/6eeLUmjbme",1,0,0
2778,"@RappersSaid: When Tupac said ""I ain't a killer but don't push me, revenge is the sweetest joy next to getting pussy"" http://t.co/ffPu1w&#8230;",1,0,0
2779,"@RappersSaid: When Tyler the Creator said ""Rape a pregnant bitch and tell my friends I had a threesome"" http://t.co/mBrtvpUaKt",1,0,0
2780,@RaqiThunda: The trick of reality tv is making tacky bitches seem classy &amp; badgering real women with real ethic into submission. It's a &#8230;,1,0,0
2781,@RareHipHopPic: Logic had me thinking Nikki was a bad bitch,1,0,0
2782,@RashadBF: Never trust a bitch that take quick ass showers!,1,0,0
2783,"@RashodJackson: Nobody cares, bitch",1,0,0
2784,@RavenConnell: Being a hoe isn't a Halloween costume,1,0,0
2785,@RavenxMiyagi: you here good songs on the radio but it ain't about positivity its mainly bout hoe problems killing and/or moving weight,1,0,0
2786,"@RawstonGeorge: &#8220;@distilled9water: ""@wizzyjr https://t.co/OtZ0FGDVpR &#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#8221; bitch gotta die 10,000 deaths. &#128534;&#128557;&#8221; &#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557; GTFOH",1,0,0
2787,@RayRayOspeciial: Hate a broke bitch and nigga,1,1,0
2788,@Rayban_Guwop: If money&#128181; was my girl&#128143; id stalk that bitch.&#128520;&#128270;&#128294;&#128064;&#128175;&#128174;&#127796;,1,0,0
2789,@ReIateThings: i hate when netflix stop &amp; asks if im still watchin like yes u think i got up &amp; started doin somethin with my life bitch &#8230;,1,0,0
2790,"@RealBobbyJay: If a mf really like you&#9786;&#65039;, they'll drop all their hoes&#128108;&#128109;, exes&#9995;&#128530;, &amp; groupies and focus only on you.. &#128107;",1,0,0
2791,@RealErik_95: Don't worry about my old bitch or my next bitch,1,0,0
2792,@RealJackNeisen: Damn... that's a cold ass honkie,1,1,0
2793,@RealJohnBrannon: bette fucking davis eyes bitch,1,0,0
2794,@RealJohnBrannon: check it out you gotta vodka soda &amp; a lemon on the bottom of that bitch ? thats cool,1,0,0
2795,@RealKidLegend: Being a hoe means FUCKIN a lot of people NOT TALKING to a lot of people! Y'all mufuckas be having shit mixed up! &#128530;&#9995;&#128175;,1,0,0
2796,@RealKiddSmyllz: I wonder if I can sue a bitch 4wasting my mf time,1,0,0
2797,"@RealNiggaSherm: ""@1stBlocJeremiah: @RealNiggaSherm bitch"" bitch wassup",1,0,0
2798,"@RealNiggaSherm: ""@1stBlocJeremiah: @RealNiggaSherm you home. Niggaz in that bitch was some hoes yaknow"" yazz I gotta do applewood n shit",1,1,0
2799,@RealNiggaSherm: I can't trust a bitch I can't trust myself,1,0,0
2800,"@RealRaymondJ: When bae calls ""Chinese food"" in your phone and your side hoe answers in a Chinese accent &amp; takes your order.. http://t.c&#8230;",1,1,0
2801,@RealScottieTee: Girls dress like hoes and wonder why good guys aren't attracted to them... http://t.co/dLRk2I04hO,1,0,0
2802,"@RealSexNotes: Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a titl&#8230;",1,0,0
2803,"@RealSexNotes: Too many faithful girls are single, and too many hoes are taken.",1,0,1
2804,"@RealTalk: i swear I'm a nice girl, until you do something that pisses me off... then the bitch comes out.",1,0,0
2805,"@ReallyHighIdeas: Scientists have recently discovered that bitches, do in fact, be trippin'",1,0,0
2806,@RedBone9922: These hoes ain't loyal &#128588;,1,0,0
2807,"@RedTvvitter: ""Does my Mewtwo make your pussy wet?"" http://t.co/W4zzHr6Kum",1,0,0
2808,@ReeseZamora: @daxmw23 Dax we don't love these hoes,1,0,0
2809,@ReevesJunya: bitch ass niggas claim to be yo homies then get on di.. All bitch ass niggaa can die slow,1,1,0
2810,@RegaloDeJah_: &#8220;@Ausettt: Girls like her make it hard for the rest of us &#128530; http://t.co/g8KdlxFqm2&#8221; and u wonder why u bitches get expose&#8230;,1,0,0
2811,@ReggieRipBam: All I ever do is fuck bitches &amp; count stacks,1,0,0
2812,"@ReginaldSpears: If Hank Jr. was half the man his daddy was, he'd bitch-slap Brantly Gilbefor having his name in his mouth.",1,0,0
2813,@RelentIessness: this bitch thought she could cut my dick off http://t.co/gBR2YV669Y,1,0,0
2814,"@ReverendGrim: God bless those delusional bitches still trying to keep ""duck face"" alive.",1,0,1
2815,@RhineRunIt: Henny &amp; hoes. @TiFFANY_P0RSCHE: Peace &amp; tranquillity &#8220;@daddykn0wsbest: If you were a Greek Mythical God&#8230;what would u be &#8230;,1,1,1
2816,@Ribo333: @secupp your retarded,1,0,0
2817,@RichBitxh_: Highwaisted jeans are not made for everyone bitches be looking horrible,1,0,0
2818,@RichHomieMeezy: @54OO_Mauri my internet aint get transfered yet pussy,1,0,0
2819,@RichgurlTira: These hoes will fake like they really f*ck with you but be hating on you lowkey,1,0,0
2820,"@RickNothing: I love how ""twat"" is gender neutral.",1,0,0
2821,@RickRaze: Why would I be in a relationship theses hoes go still do them &#128514;&#128175;,1,0,0
2822,@RickyNgan: These hoes is thotful,1,0,0
2823,@RickyNgan: Y'all hoes ain't slick,1,0,0
2824,@RickyScamp: The best way to avoid a tsunami of extramarital pussy is to wear sneakers on your daily commute. Also using the word sneake&#8230;,1,0,0
2825,"@RiddMcCoy: Where is everybody getting this ""fuck her right in the pussy"" sayin from?",1,0,0
2826,@RihannaHasAids: bitch built like squid ward after he ate all the Krabby Patties @AcaciaMakayla: @DJZeeti DONT RETIRE &#128553; I love you. h&#8230;,1,0,0
2827,@RihannaHasAids: bitch change draws http://t.co/k4frL2Vw7e,1,0,0
2828,@RihannaHasAids: if I got hoes.. @ one of my hoes.. if not shutup &amp; never say it again,1,0,0
2829,@Rileyy_Babyyy: How you pressed over some pussy you never had &#128064;? &#128514;&#128514;&#128514;,1,0,0
2830,@RipCaps: Damn.. it's hotter than a bitch,1,0,0
2831,@RipCaps: I wish I would chase a hoe .,1,0,0
2832,@RipTre96: I ain't entertaining nomore dumb bitches,1,0,0
2833,@Rivera9Roberto: &#8220;@1ortiz1: You think she classy niggah but she really ratchet&#8221;,1,1,0
2834,@RmpHarris: I kinda miss tremper I use to be threw dat bitch lol Never in class lmao,1,0,0
2835,@RmpHarris: Told my home girl bitch you bet not change on mee,1,0,0
2836,"@RnadJorell: &#8220;@_KudaBrazyy: ""You Disrespected My Hoeing"" Pimp Slaps Hoe In The Telly For Talking Back! - http://t.co/XfBbm7cJTY&#8221;aha bitch",1,0,0
2837,@RnadJorell: &#8220;@_KudaBrazyy: @RnadJorell Knocked that bitch soul out her body lol&#8221; aha bruh cocked back an fired on that bitch,1,0,0
2838,@RobIsRandomAF_6: &#128514;&#128514;&#128514;&#128514;&#128514;This bitch came to the club with a broken neck? Bitch you serious? https://t.co/D4bpFhPj6x,1,0,0
2839,@RobIsRandomAF_6: Tyrese a baby back bitch! Hope they kill him before Black History Month. #AMCWalkingDead,1,0,0
2840,@Rob_San9993: @214bighappy gunna have me screaming at bitches and shit..lol,1,0,0
2841,@Rob_San9993: @214bighappy that bitch was looking for anything to go up her ass!..haha,1,0,0
2842,@Roberto0oO0: @kitten_nugget69 @danusaur aye stfu you dyke lookin bitch I'm pretty sure you have a bigger dick than your boyfriend,1,0,0
2843,@Rock76_: @1waynostra we just trying flip an ounce to a P in dis bitch!!! im still out school bro next week im out dere doe,1,0,0
2844,@Rock76_: just show im not playing in this bitch one false move ima spraying in this bitch @1waynostra,1,0,0
2845,"@Rockprincess818: Obama is Allowing millions of illegal aliens, drug cartels, and terrorists to enter our open borders...Liberal retards&#8230;",1,0,1
2846,@RollyPolly1x: This bitch quit after an hour of working here wtf &#128514;,1,0,0
2847,@Ronesha__: When I feel like he entertaining these hoes I just fall back even harder than before &#128175;,1,0,0
2848,@RuNeshaShamia: Drunk inlove with my gun bae bitch Beyonc&#233; &#128520;&#128527;,1,0,0
2849,@RubyFakhoury: We out dis bitch &#128588; http://t.co/Vb8C2Pjnvi,1,0,0
2850,"@RudeComedian: some bitches be like ""Im far from ugly"" naw hoe, you're closer than you think",1,0,0
2851,"@RudebwoyRoscoe: Behind every REAL bitch, there's a bitch ass nigga that did her wrong but made her strong.",1,1,0
2852,@Runyacheckup: Niggas and bitches gotta quit wit da money pics... If I can count it accurately it ain't enough &#128514;&#128514;&#128514;,1,1,0
2853,"@RushAmeezy: I find it hilarious how Austin says ""swag witch"" instead of ""swag bitch"" lmfao",1,0,0
2854,"@Ruthless_Mando: no bitch, I just don't like you &#128129;",1,0,0
2855,@Ryder_LetsGetIt: &#8220;@ItsNotHarold: I say if a girl got 7 bodies or more and she 20 or younger she a hoe&#8221; ON GANG !,1,0,0
2856,@SAMMI_boyden: @jizcalifuh it's a metaphor you dumb fucking nigger @savanigga &#128514;&#128514;&#128525;&#128525;&#128069;&#128069;,1,1,0
2857,@SAMMI_boyden: @savanigga oh....I know dude. I just went OFF ON HIS ASS I'm done with that faggot,1,0,0
2858,@SAVx: A day later and y'all still gassing Rihanna trash ass nudes.,1,0,0
2859,@SF_LaMasterBoy: Im scared of her...her pussy too good!! Lol,1,0,0
2860,"@SFsneeejayy: Bitch hmu say she need sex right now, bitch nigga hmu saying he upset right now",1,1,0
2861,"@SGT_WitDaJuice: Lame dude anyway ""@baeElectronica: bitch, bye &#128514; @WeAre_XCI: Dawg look at this shit http://t.co/Fu4DbQeotn""",1,0,0
2862,@SKINNY_NiggaDoe: @1JohnnyCinco: Let a nigga try me try me I'm a fuck all the hoes in his family,1,1,0
2863,@SKINNY_NiggaDoe: @HoodrichKeem: Leave the bitching to the bitches !,1,0,0
2864,"@SLIZRD_WIZRD: 3 point on a bitch like Dirk Nowitzki, up in da club like Dirk Nowitzki.",1,0,0
2865,@SLeyTMF: I aint nun to cut that bitch off,1,0,1
2866,@SLeyTMF: Too many bitches not enough queens,1,0,0
2867,@SSickStory: People need to stop being bitch made.,1,0,0
2868,@STARgotthatDOPE: A lot of these hoes be cheating on they nigga fucking other niggas. Y'all boys better get y'all a real bitch that ain'&#8230;,1,1,0
2869,"@SUCKEDOFF: ""wtf ling ling did you at least calculate the circumference when you threw that ass in a circle?"" http://t.co/v2L7GMVA8T",1,0,0
2870,"@SUPERi0R_422: My daddy told me not to date a man with soft hands lol... Either he doesn't do hard labor or he's a ""faggot"".",1,0,0
2871,@SVL305: @VJtechsuppo@YoungMcFly since we on the subject she used to always ask to to see my dick via dm.. fck dat rat face hoe b,1,0,0
2872,@SVO__: One who can't keep his bitch @StaceyNoDash_ What kind of man can't parallel park?,1,0,0
2873,"@SaNtAnAdaGrEaT: I never understood that &#128530;if u want a strap on, just fck a nigga ! &#128514;&#128514;&#128514; wtf bitch",1,1,0
2874,@SadoMisogynist: I hate these Mo'ne Davis commercials. Bitch is gonna end up either a dyke or a loser like every other female.,1,0,0
2875,@Saint_Jeremy: She right @2Girls1Richard: You spam @TheReaIPinkyxxx: If you eating the pussy you might as well eat the ASS. http:&#8230;,1,0,0
2876,"@Salon: A trash-talking athlete vs. a violent congressman: Who's the real ""thug,"" here? http://t.co/dFNdCqWDAX via @joanwalsh",1,0,0
2877,@SaluteMiSWAG: nice body parts on ugly bitches is the worst.,1,0,0
2878,@SammyLightning_: @TNasty4Teen we find turtle; we find the hoes!,1,0,0
2879,@SammyLightning_: Any girl that talk about sex on social media is a hoe,1,0,0
2880,@SammyLightning_: Screw these hoes http://t.co/HBbEX5cIEB,1,0,0
2881,@SammyLightning_: Silencer up on that .30 that bitch don't make a sound,1,0,0
2882,@SaraWright89: Freeze bitch i'm gonna steal your heahttp://t.co/N0QkB1QO7h,1,0,0
2883,@SarahMcintiree: A sideline bitch will tell you everything you need to hear if you just listen. She ultimately wants your man she dgaf a&#8230;,1,0,0
2884,"@SarahR_82: I had these cute little pet names for my ex, like ass monkey, douchetard &amp; butterball. I just dont know where that re ...",1,0,0
2885,"@SarcasmLeague: Back in elementary school, when you were line leader, everybody else was your bitch.",1,0,0
2886,@SarcasmLeague: Somewhere in the world some bitch is ordering roses for herself so she doesn't look like the lonely bitch at the office,1,0,0
2887,@SariyaDaniellee: &#8220;@JayJuice22: The nigga who got slept is a faggot if he sues just run one again and watch ya back&#8221;LOL JUST LIKE THE PE&#8230;,1,1,0
2888,@SashaNexx: I found a mega-carrot at the store today! 50 retweets and I'll shove it up my pussy (; +pics!!! http://t.co/LyMLqUClwJ,1,0,0
2889,@SassiSissy: This assholes mother should have shoved a coat hanger up her pussy &amp; gouged him to death when he was a harmless fetus http:&#8230;,1,0,0
2890,"@Sassymermaidxo: &#8220;@VSamone: &#8220;@ZvckSlvt3r704: My sister shittin on you hos once again ""@VSamone: wodeh bout dat action http://t.co/mDfLBr&#8230;",1,0,0
2891,@SatansPearl: she's a model on #Instagram but she's just a hoe from my town.,1,0,0
2892,@SaucyJames: Go dumb bitch do your dumb dance,1,0,0
2893,@SavageJayy: Bruh some of yall bitches lucky and do not realize it TISK TISK,1,0,0
2894,"@SaveNoHoes: this nigga Kanye looking at his ice cream like ""hoe ass ice cream you aint as cold as Kanye"" http://t.co/Z3P8sXQtT3",1,1,0
2895,"@SaveTheBS: Get to bed, bitches, and only dream happy dreams.",1,0,0
2896,@SaviAssStr33tz: Dumb hoes out here moving at a snails pace in life...im coo,1,0,0
2897,@SayMyName_Bella: I love my big booty bitches!,1,0,0
2898,@Say_Lil_Zack: Why y'all's ain't do nun when the fat bitch jumped on me! Yall a trip&#8252;&#65039;,1,0,1
2899,@SayrayArriaga: Pics or it didn't happen. Or you're the side bitch.,1,0,0
2900,"@Scarlett_Iam: 'You'd rather live with trash,, than make it work with a good woman' #DiaryOfAMadBlackWoman",1,1,0
2901,@ScottLinnen: Saw a man in a yellow trench coat &amp; matching fedora with an iWatch. What a Dick.,1,0,0
2902,@Scottt3130: Y'all bitches is fake as shit.,1,0,0
2903,"@ScruffDaddy_: ""Here she go being a hoe again""-dog http://t.co/vnZ5v4VFSm",1,0,0
2904,@SeanTheTerrible: Having one is stressful... @MustBeCharm: Having a lot of bitches seem stressful,1,0,0
2905,@SegwaySurfer: hard 2 keep the hoes off me http://t.co/LemzSFqvEl,1,0,0
2906,"@Selenaelisandra: When a bitch says ""hi"" to bae http://t.co/DF4vFUsQzJ",1,0,0
2907,@SelfMadee_YG: @1stBlocJeremiah wya bitch,1,0,0
2908,@SenorSteez: Fuck wit us and then we tweakin hoe,1,0,0
2909,@SenorSteez: I cannot fuck with a broke bitch! &#128175;,1,0,0
2910,@SenorSteez: If you're a bad bitch why're you wearing sneakers?,1,0,0
2911,"@SenorSteez: Man, now these hoes know &#128514;&#128176;&#128182;&#128184; #TheJigIsUp http://t.co/8W9Ag3bx1a",1,0,0
2912,"@SenorSteez: These hoes ain't loyal mane, they rotate",1,0,0
2913,@Now_Thats_Fresh: How superficial bitches are http://t.co/KIN2P59NjE,1,0,0
2914,@SeoRedondo: If a bitch tries to get crazy tomorrow http://t.co/bY1j7hmQ3Z,1,0,0
2915,"@SexTaIk: When you have a good girl, say no to hoes",1,0,0
2916,"@SexualGif: If your girlfriend doesn't like that bitch, then don't talk to that bitch.",1,0,0
2917,@SexualGif: when you see a hoe talking to bae but she not even on your level http://t.co/DphkPab4c7,1,0,0
2918,@SexualTruth: Don't give a man the pussy until he gives you a relationship. #Truth,1,0,0
2919,@SexualTruth: Eating your womans pussy is good for the soul.,1,0,0
2920,"@SexualTruth: I want to lick one lucky, HEALTHY, &amp; CLEAN woman's pussy tonight to totally change her life &amp; views about men forever!",1,0,0
2921,@SexualTruth: Jesus turns water into wine; Instagram turns busted bitches into dimes.,1,0,1
2922,@SexualTruth: SEX FACT: A lot of women say getting their ass eaten feels better than getting their pussy eaten.,1,0,0
2923,@Sexualgif: bitches are so shady... oh my god &#128514;&#128514; http://t.co/dJ3SrlwbTK,1,0,0
2924,"@Sexualgif: if we're dating, don't be a sensitive bitch when i insult you.. i expect to be insulted back.",1,0,0
2925,@Sexualgif: if you pass up the chance with a hot faithful girl cause the single life with hoes is on your mind you are just plain dumb m&#8230;,1,0,1
2926,@Sexualgif: this bitch was so ungrateful &#128553;&#128148; http://t.co/exbLrnsyZv,1,0,0
2927,@Sexualgif: when u go through bae's phone &amp; there's no hoes on there http://t.co/CYEJV5l608,1,0,0
2928,"@Shaa_Jenkins: If I hit ya nigga , bitch I'm sorry &#128520;&#128526;",1,1,0
2929,"@ShadonHendrix: Same hoes running back tellin you shit about me be the same hoes trynna fuck you, same niggas tellin u shit be the mayne&#8230;",1,1,0
2930,"@ShadowBeatz_Inc: I know you have me blocked, but next week bitch @KYR_SP33DY",1,0,0
2931,"@ShaeBoogie__: Some bitches only cute when they mouth closed, that smile is what fuck yall up bye teeth &#128514;&#128514;&#128514;&#128074;",1,0,0
2932,@Shakilaahh: - LOOOOOOL&#128557; 2nd best tweaking hoe vine&#128557; https://t.co/m6Anq9CQS9,1,0,0
2933,@ShamarGotHoes: These hoes... Smh http://t.co/PRr9JkrBSp,1,0,0
2934,@ShanTaughtUwell: Never trust a bitch that try to be a side bitch,1,0,0
2935,@Shan_RBM: They say crazy girls got the best pussy&#128530;,1,0,0
2936,"@ShawnHarvey0: @1stBlocJeremiah I ain't gettin my hands tatted dumb ass, y yo bitch ass leave da bus stop last night, the main was goin",1,0,0
2937,@ShayDMVsFinest: I know I got good pussy &#128133;,1,0,0
2938,"@She2Foreign: I don't want yo bitch, she gotta be foreign. &#128564;",1,0,0
2939,"@SheDreamsTheD: Don't ever be ashamed of who you are, unless you a hoe.",1,0,0
2940,"@SheDreamsTheD: You girls be 13 talking about ""I hate sleeping alone"" .. Well bitch you better buy a damn teddy bear.",1,0,0
2941,@SheMoansNookie: Can't even tell a bitch hey without thinking you tryna get at them. Lmao. Y'all sumn else. Get real,1,0,0
2942,@SheScreamsGera: Stop complaining about being single hoe! We have bigger problems here Rn Like McDonald&#8217;s doesn&#8217;t serve breakfast after &#8230;,1,0,0
2943,@SheScreams_Mami: These hoes ain't loyal&#128581;&#128175;&#128076;,1,0,0
2944,"@SheSeauxSaditty: Yall act like your pussy did something magical because a nigga suddenly didn't pull out. Naw, he just didn't pull out,&#8230;",1,1,0
2945,@SheTrillaryC___: You can't tell a bitch shit when they get a Job &#128514;&#128514;&#128514;&#128514;,1,0,0
2946,@SheWilI: When you go to a college party and you don't see any bitches http://t.co/ACUT5eT3tU,1,0,0
2947,@SheeeRatchet: When you and your boys discover a hoe&#128514;&#128514;&#128514; https://t.co/QHoHalWQJ2,1,0,0
2948,"@SheisJasNicole: Them hoes are temporary, but a good woman will always be a good woman.",1,0,0
2949,@ShelbyLaVelle_: Last retweet &#128553;&#128588; you bitches be confused,1,0,0
2950,@ShelbyMccurry: I'll purposely read your message just so you know I read it and didn&#8217;t reply. I can be a bitch like that. #SorryNotSorry,1,0,0
2951,@ShellyGrimage: It ain't nothing to cut that bitch off.,1,0,0
2952,"@ShesAddicted2Me: ""@187XO_: ' I rather jack off then fuck hoes tbh , That shit boring give me a wife ."" Lmfao , Little Be Like ...",1,0,0
2953,"@SheswantstheD: If you take your girl back after she cheats on you, you're a little bitch.",1,0,0
2954,@SheswantstheD: Lmao how niggas be with the side hoe http://t.co/Y0sja0dyFM,1,1,0
2955,@SheswantstheD: these hoes ain't loyal http://t.co/6xRobDfZtk,1,0,0
2956,@SheswantstheD: trying so hard to resist the urge to smack a bitch http://t.co/Cvnlm1I3Ls,1,0,0
2957,@SheswantstheD: when u and ur boys discover a hoe http://t.co/3tK3UsCLwd,1,0,0
2958,@Shimshammy: I just wanna ball my fist in your hair and shake the bitch right out of you.,1,0,0
2959,@Shirleeey___: &#8220;@Satisfied_x: At this Hispanic church. Jesus please respond to her&#128514;&#128514; https://t.co/JG0oL54Ney&#8221;&#128128;&#128514; you a hoe for this,1,0,1
2960,@ShitPussiesSay: Lets butt chug Mikes Hard Lemonade,1,0,0
2961,@ShitPussiesSay: What's with all these pussies turning themselves into Yu-Gi-Oh cards lately http://t.co/sfVcNdHWzV,1,0,0
2962,@Shoota1017: I wish sombody get this hoe away from me,1,0,0
2963,@ShowMeATittie: LMAO bruh @BlazeTheGreat_: Oooooo let me find a shooting star so I could wish a bitch would http://t.co/9dqLU7dZrY,1,0,0
2964,"@ShowMeATittie: P&#8217;s up hoes down, if ya bitch can&#8217;t swim then tha hoe gone drown",1,0,0
2965,@ShowMeATittie: This bitch on Maury a thug,1,0,0
2966,"@ShowMeATittie: What it ih hoe, wassuh ..can a nigga get in dem guts",1,1,0
2967,@ShreddyBrady: How close I am to slapping a bitch http://t.co/1aiH4BfCxk,1,0,0
2968,@Shvkeir: Dr. Suess made his own words to rhyme off of. nigga was trash. i hated them books as a kid.,1,1,0
2969,"@ShxtWesleySays: ""Let me put my kids up in ya mouth bitch. I'ma turn this shit into a foster home.""",1,0,0
2970,@ShyGlizzy: your bf is broke bitch!,1,0,0
2971,@Shyswag69: @torres5salvador you got old bitches upgrade them,1,0,0
2972,@Sialovely_: I could literally be crying one minute get up wipe my face &amp; walk out the room like bitch turn uuuup &#128514;&#128514;&#128514; idk it's weird.,1,0,0
2973,@SilversWright: &#8220;@LosBeOnIt: 99.9% of bitches are hoes except my mama&#8221;&#128514;&#128514;&#128514;,1,0,0
2974,@SimoneMariposa: using words such as &#8220;dick&#8221; and &#8220;pussy&#8221; in regular convo is just too vulgar for me.,1,0,0
2975,@SimplyLucyLu: Welp @iDntWearCondoms: The girl of your dreams is a hoe and the guy of your dreams ain't shit. Facts of life,1,0,0
2976,"@SimplyShaay: &#58386;&#58386;""@VibinWitTheGods: If I don't text you no more thats Cuz you a boring bitch just so y'all hoes know.""",1,0,0
2977,@SincerelyTumblr: Becoming a cold hearted bitch wasn&#8217;t really what I planned to do with my life but here I am,1,0,0
2978,@SirBhill: Bitches love Miley Cyrus and Rihanna cuz they speak to every girls inner hoe,1,0,0
2979,@SirJakel: The awkward moment when you're changing in the gym and your penis head slips through the slit of your boxers.,1,0,0
2980,"@SirStern: Claim whatever paof her u please, fuck her to bliss or bruise her sweet pussy with a crop till she begs to be your filthy &#8230;",1,0,0
2981,@SirTweak_Alot: Duncanville girls cold den a hoe,1,1,0
2982,@Sir_Strange: Her pussy loves it when I speak in tongues.,1,0,0
2983,@Sir_Strange: Sorry that I came into your pussy like a wrecking ball.,1,0,0
2984,@Skate808s: God all a nigga trust I can't trust that gun cuz if that bitch jam I'm fucked can't trust niggas they bitches got they dicks&#8230;,1,1,0
2985,"@SkinnyKenny13: ""@1017_Sqquad: When a fat bitch want you and a skinny bitch can't cook nothin for you &#128514;&#128514;&#128514; these hoes ain't hungry &#128514;&#128514;"" do&#8230;",1,0,0
2986,@Skraw_Berry: Oh I would've stood up!!! Fall back hoe,1,0,0
2987,@SkylarLogsdon: @viva_based bruh you fucked the shit out of my taste buds with that bitch.,1,0,0
2988,@Slickem_hound Yall still getting y'all face beat igggggy + you still taking pics with a face full of pussy nut?Dawg yoi a slut!,1,0,0
2989,@SlikHawk: That's who dumb bitch! #GoHawks http://t.co/0iNjjm374v,1,0,0
2990,@SlimBlanco_: &#8220;@YSDrillary: bitches is so corny&#8221; SOOOOOOO corny !,1,0,0
2991,@SlimGirl_Probz: &#8220;@TRESHON_SCROOGE: Oomf pregnant from dat dog in the hood dat chase erbody &#128514;&#128514;&#128514;&#8221;REAL funny bitch!!!!,1,0,0
2992,"@Slutty_Hermione: Twerking in the chamber of secrets, with all my bad bitches #twerkteam",1,0,0
2993,@Smith_Wessern: Some hoes live jus to hit the clubs every weekend .. &#128564;&#128080;,1,0,0
2994,"@SmokedOutQuille: bitches say ""or nah"" with everything I'm cute &#128129; or nah? chillin wit my bro ; suck his dick or nah? &#127814;&#128069;&#128166; tracks showin o&#8230;",1,0,0
2995,@Smokinonkaya_: She said I huher feelings now she dating dykes..,1,0,0
