,sentence,physics,race,religion
549,@khloekardashian that's how you know he's no loyal.,0,0,0
550,Looking real sweet 🤣,0,0,0
551,"You're so full of yourself @realtristan13 😱😱
 You barely have any pictures of Khloe and only one of True.. you clearly don't love your daughter if you can post so much about yourself and nothing about her😲🤷🏽‍♀️",0,0,0
552,You looking for a new guy.,0,0,0
553,D-U-N-K bro! Jesus,0,0,1
554,Yeah bro ‼️,0,0,0
555,dam u good as hell,0,0,0
556,Awesome!,0,0,0
557,Why u didn't do this with LeBron?,0,0,0
558,@nuvo333 haha he ain't playing against nba people here that's why😂,0,0,0
559,@ekrickyyy It's not even that.. he's just shooting with more conviction here. It's a mental thing really.,0,0,0
560,Steph still out rebounded you....,0,0,0
561,Where tf was this last year??? @rpate20,0,0,0
562,@ajskiba23 he's playing YMCA level competition,0,0,0
563,Why you couldn't do that in the finals 🤦🏾‍♂️,0,0,0
564,How good is this @illestbird,0,0,0
565,Weakness in the same way haha,0,0,0
566,He wanna be a guard so bad,0,0,0
567,@marlsreidofficial wow! Footage has emerged of me at my year 6 basketball carnival,0,0,0
568,You can swish that 3 but not in a game,0,0,0
569,get right and play right,0,0,0
570,@dwyanewade @realtristan13 this what you posed to be doing with LeBron,0,0,0
571,Awesome!,0,0,0
572,Where the girl at,0,0,0
573,Thanks for following,0,0,0
574,Teach them kids how to be a great father/ husband!,0,0,0
575,I'm in the video,0,0,0
576,Made my day,0,0,0
577,@grateful_queen aren't we all here for that 😂😂😂,0,0,0
578,Super!,0,0,0
579,Well done Tristan👍,0,0,0
580,Better love to come home to see your daughter,0,0,0
581,"""Lord have mercy!""",0,0,0
582,Is khloe still in Cleveland Ohio They give To me and I just write it,0,0,0
583,I wanna go to this @danny_25_92,0,0,0
584,@khloekardashian dummy🤣🤣🤣,0,0,0
585,Dare u to say hi to me,0,0,0
586,Khloe is a hero for forgiving you bro,0,0,0
587,"@realtristan13 My son has cerebral palsy, autism and is also epileptic. I commend you! Research and Suppois definitely needed🌻",0,0,0
588,Ma little sister has epilepsy too. @realtristan13 click the link in ma BIO please. 😞🙏🏽,0,0,0
589,@realtristan13 yo momma is Beautiful,0,0,0
590,@khloekardashian I mean it is her daughters father they gonna talk and suppoeach other no matter what LOL,0,0,0
591,Cbd and Canabis oil dude 🌻,0,0,0
592,Where is ur son ?,0,0,0
593,@avorimadya He did it 2himself n I good Deed dsnt excuse who he really is💯,0,0,0
594,Boy got peas for days damn brush/come my guys hair😂,0,0,0
595,"Nice photo, there is no need for more words, I just wanted to say 😍👌",0,0,0
596,Great pics!!!!,0,0,0
597,@stinoskicks,0,0,0
598,wE sTiLl rEmEmbEr wHaT y0U diD tO kOkO,0,0,0
599,@fa2cam 😂only for the comments😂,0,0,0
600,Flannel way too small 🚮🚮🚮🚮,0,0,0
601,Breathtaking one,0,0,0
602,You and jay-z can rot in hell together while your children are living better lives without you,0,0,0
603,Complete copying asaprocky lmaoo,0,0,0
604,What in heavens can this man teach ????? Nada,0,0,0
605,So cool! 💪😎🏀,0,0,0
606,Team tristian,0,0,0
607,That's a pretty good one. Actually I think your recent photos are really good. I will be waiting for your next photo 😊✋,0,0,0
608,Hold one in Houston plz,0,0,0
609,@dwyanewade learn how to grab offensive rebounds.,0,0,0
610,What for ? You cant play,0,0,0
611,@ns_24 who else is from the 6 lol,0,0,0
612,Lol learn how to lose every game ?,0,0,0
613,hey you guys scrolling follow @leelaowen and dm me when done for 3 free followers and likes on ur recent 10 photos!!,0,0,0
614,You have one of the good galleries I've seen today 👌,0,0,0
615,@twicenow it's Emery's costume!!,0,0,0
616,OmGosh! How funny!💜💜💜,0,0,0
617,happy birthday,0,0,0
618,the sloth is absolutely EVERYTHING ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,0,0
619,😇 tell the world that I am the Messiah😇,0,0,1
620,"Let Lionel Richie know I am the Messiah,",0,0,1
621,🎃👻💀😇👽😘💚💚💚while you are in New York. 😇is here.,0,0,0
622,Love u @katyperry,0,0,0
623,You're 10x hotter when you're in serious mode @katyperry,0,0,0
624,I love u to the moon & back 💗,0,0,0
625,Happy for you🐈 Catwoman @katyperry,0,0,0
626,Mino love music Katy Perry. Minomoretti.music.angels,0,0,0
627,My favourite woman... I really love her songs,0,0,0
628,It's just so cool that my birthday is the same day as yours I remember going to your concelast year as my birthday present 💝 I would always remember that day 10/25/17,0,0,0
629,I love Dolly 😍😊😌,0,0,0
630,"@andrea1858 honestly this is my dream😫😫😫 for my fellow big hair, big titteee committee honoree dolly to sing me happy birthday💕💕💕💕",0,0,0
631,very cool ! !,0,0,0
632,I found the cutest puppy pics @dailybabycanines,0,0,0
633,Love her! ❤️,0,0,0
634,Wow,0,0,0
635,Oh shit! This is Genesis P-Orridge 🔥,0,0,0
636,Hehe. Sensational! 🌈💖🕊,0,0,0
637,@carroll_correll AHHH both my favs😍,0,0,0
638,love her😘😘,0,0,0
639,Nice one 👍,0,0,0
640,HELLO DOLLY,0,0,0
641,HAPPY HALLOWEEN EVERYONE.,0,0,0
642,I WILL ALWAYS LOVE YOU !,0,0,0
643,HAPPY BIRTHDAY DOLLY.,0,0,0
644,You know you've made it when...,0,0,0
645,Good morning friend,0,0,0
646,@orlandobloom don't play with katy,0,0,0
647,Yet you make fun of him. Bye mean girl,0,0,0
648,Bieber,0,0,0
649,Beautiful People 💕💕💕💕,0,0,0
650,top,0,0,0
651,get hype,0,0,0
652,go go,0,0,0
653,@diaryofafitmommyofficial says the diary of an obssesed mommy...😐,0,0,0
654,Same 😂,0,0,0
655,Smagirl with good taste,0,0,0
656,But not justin sorry #joking😁,0,0,0
657,Hahaha 😍😂,0,0,0
658,Katy got tha feels 😂,0,0,0
659,@katyperry I think Orlando is right... You look Super Thirsty xoxo Stop being Shady,0,0,0
660,You are more talented,0,0,0
661,Happy birthday! 🎈🎉🎁🎆🎇,0,0,0
662,Your ok. To bad you don't believe.,0,0,0
663,Congrats,0,0,0
664,Everyone loves your songs,0,0,0
665,Waoooooo,0,0,0
666,Very nice,0,0,0
667,Happy Halloween,0,0,0
668,Did you ever see your fans? I dont think so My beloved star,0,0,0
669,My queen is Katy 💓,0,0,0
670,Best😍😍😍,0,0,0
671,Ally Girls Rally ofcourse,0,0,0
672,Congratulations,0,0,0
673,I miss the old Katy 😫😢,0,0,0
674,Love love love 😘😘😘😘😘😘,0,0,0
675,"Kathering, its time to wake up!",0,0,0
676,Nice,0,0,0
677,❤️Wow,0,0,0
678,Young kAty,0,0,0
679,I think we all miss her.,0,0,0
680,katy.. marry me..💐,0,0,0
681,Bring Her back,0,0,0
682,I vibe heavy with this picture 💞,0,0,0
683,I miss old katy 😢,0,0,0
684,Happy birthday beautiful,0,0,0
685,Hi katy.. I just want to wish you a very happy birthday.. you are a firework!! Love.. ❤️💚💙..,0,0,0
686,Love the pink❤️😍,0,0,0
687,Omg!,0,0,0
688,@katyperry YOU GO TO HALLOWEEN PARTY?,0,0,0
689,Yes queenn😍,0,0,0
690,@katyperry your Barbie in pink,0,0,0
691,can you guys follow me have 0 followers am 9 years old,0,0,0
692,@katyperry YOU LOOK LIKE U GO TO A HALLOWEEN PARTY,0,0,0
693,nice,0,0,0
694,ON FIIIIIIIRREEEE 😢😢😢😢😢❤❤❤❤❤,0,0,0
695,@felicitythechiweenie thinks you're divine ❤️😍,0,0,0
696,I love that lip color!!!! What is it????,0,0,0
697,👈👈👈 Epic Disney Throwback! #NEWVIDEOO 📽🎬🔥 Link in bio,0,0,0
698,Wow. You're absolutely amazing,0,0,0
699,Queen,0,0,0
700,Was you born with a pe,0,0,0
701,Katy's friend I'm coming to your new home i love u Friends 😘😂,0,0,0
702,Wonderful!!!!!💎,0,0,0
703,@iamstevent pink,0,0,0
704,Lovely,0,0,0
705,💙💚💙💚 u r amazing!!,0,0,0
706,beckon,0,0,0
707,oh my Katy !,0,0,0
708,I can't breath when I see your photos😍😍😍😍😍,0,0,0
709,very goddd👍👍👍👍👍👍👍💞💝🌷🌹🎤,0,0,0
710,🔹 Superrrrr😍,0,0,0
711,wowww!!!👏👏,0,0,0
712,No,0,0,0
713,Yes yes,0,0,0
714,HAPPY birthday,0,0,0
715,I thinked it's Christina Aguilera 😂,0,0,0
716,Happy Birthday @katyperry 💜,0,0,0
717,Awesome😄,0,0,0
718,I'm 53 years old and bought your leopard print boots with gold tone heel..... one word. LOVE!!!!!!!!,0,0,0
719,I love you 💓,0,0,0
720,Take down your gates around your house! Fire your gun toking security guards and turn off your alarms! #buildthewall,0,0,0
721,Woow its veri cool😍😍😍,0,0,0
722,Gorgeous,0,0,0
723,Love this ❤️❤️❤️🔥🔥🔥🔥,0,0,0
724,Thanks for reminding people to vote REPUBLICAN across the board. Republicans want freedom and for your taxes to work for you. Democrats want to take your freedom and have your taxes pay for system leeches and illegals. #voterepublican #MAGA #republican,0,0,0
725,Can you come to LOUISIANA 🙌🤣💜😁,0,0,0
726,This confirms I shouldn't be voting -Now i know not to vote is right. HRC supports harvey! Either you suppowoman or you don't KP. #mkultra,0,0,0
727,"My whole life, people have been saying, Why are you so angry?",0,0,0
728,I'm registered!!!! 🇺🇸🇺🇸 California 😊,0,0,0
729,god afternood,0,0,0
730,Make sure you vote for freedom not free stuff.,0,0,0
731,We r registered to vote Republican all up and down! #votered 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,0,0,0
732,I'm so sorry Cooper. Please forgive me. @cooper._roy,0,0,0
733,Yaaaassssss,0,0,0
734,"🎂 Wish you a happy birthday dear.May Almighty bless you his choicest blessings and lots of happiness. Stay happy forever. Lots of love and wishes. May all your wishes come true.. Have a great day and year.❤️🎂😘🌹@katyperry
 Gauri",0,0,0
735,@pritchetclaire he was Democratically allocates,0,0,0
736,@dreamy.daydreams that sounds like something a dem would say,0,0,0
737,Yea NOW people want to vote..m,0,0,0
738,Rihanna got beat up and left for dead by her boyfriend then went back to him. You dumb pop stars need to stick to music.,0,0,0
739,well-behaved,0,0,0
740,Trump Nation🇺🇸🇺🇸🇺🇸,0,0,0
741,Republican all Day!! #RedWave,0,0,0
742,I want to see this movie so bad too,0,0,0
743,Holo!!! It's me Cristine again!,0,0,0
744,Amc overpricing movies smh,0,0,0
745,wonder if she saw it at innaloo😂 @jyahvilla,0,0,0
746,Movie tickets are $20 where you live?! Good God.,0,0,0
747,"yasss queen honey, allso my friend likes my boyfriend and I think he is cheating on my with her because they are allways hanging out and laughing at eachother, what shoul i do",0,0,0
748,Wish you can send some tickets to Austin Canada here so expensive see one of your shows we would love to see your show especially my seven-year-old daughter you are her Idol she just loves you right to death and so did the rest of my family,0,0,0
749,Oh yeah,0,0,0
750,Did you like the film?,0,0,0
751,Love u katt,0,0,0
752,Katy it's not good hear😢,0,0,0
753,I went to your consert,0,0,0
754,Really is fantastic,0,0,0
755,So nice💋,0,0,0
756,Super 🌸🌸🌸,0,0,0
757,"Overcoming fear is the first step to success for entrepreneurs. The winners all exemplify that, and the hard work and commitment they have shown underlines what is needed to set up a business.",0,0,0
758,Happy Birthday.Katy...❤️ Congratulations Another Spin around the Sun .....🌞......💨🎂 Make a Wish..!,0,0,0
759,Awww💚,0,0,0
760,Very nice,0,0,0
761,I LOVE IT!✌🏻💖,0,0,0
762,HEY DAN COULD TALK ABOUT ADVERTISING IN TIMES SQUARE ..NO BS GREAT OPPORTUNITY ..80 DAYS MINIMUM 65K,0,0,0
763,Work hard party harder,0,0,0
764,@danbilzerian I think you forgot bud in your workout plan,0,0,0
765,Lets connect!,0,0,0
766,Let us know who has the funnest comments on the reviews for whipple superchargers,0,0,0
767,Yo what's up? Open DM's man I'd love to talk,0,0,0
768,Too nice,0,0,0
769,I just saw your recent photos. It looks like your photos are getting better with time imo 😉👌,0,0,0
770,If you're in love with the car culture give us a follow 👌,0,0,0
771,King of the douchebags 😂,0,0,0
772,Awesomee!!,0,0,0
773,LİKE FOR LİKE,0,0,0
774,happy birthday dan 🎸🎸😍,0,0,0
775,Happy Halloween 👻 #book fallow me please,0,0,0
776,The hell on earth 🤦🏻‍♀️🤢🤮,0,0,0
777,Just go to the party with the same should you worked out in. LolDan don't give a fuck!!!!!🎩,0,0,0
778,Why no pictures of lil mayo,0,0,0
779,@bagels_payne don't worry mr bagels he will never take that from you,0,0,0
780,Like,0,0,0
781,Even Chuck Norris can't do it 😊,0,0,0
782,@andrewferrante @kevinmumolo we're was our invite,0,0,0
783,Hes into that dude,0,0,0
784,◀◀◀THIS IS WHERE ITS AT 💉💉,0,0,0
785,Nice 😍😍😍😍😍😍,0,0,0
786,Love you man✌😎,0,0,0
787,@bradleymartyn welome to Armenia 🇦🇲💜,0,0,0
788,@danbilzerian Then prove it,0,0,0
789,Definitely a cat lol,0,0,0
790,What's your cats name,0,0,0
791,She has to be one of the luckiest cats in the world.,0,0,0
792,"@danbilzerian Dan.. I doubt you'll ever see this, but I aspire to be like you in life, I'm a 20 year old dude from Miami and Idk if it's weird but could I like get an internship with you or something? I want to learn how to live life the way you do in terms of business, bitches, also I roll killer blunts and joints",0,0,0
793,"Mr Neymar what are you looking for here?
 Lol @neymarjr",0,0,0
794,@danbilzerian plz reply me💗💗💗,0,0,0
795,Life is beautiful 😉,0,0,0
796,Your cat looks better than most girls 😉,0,0,0
797,@danbilzerian I love you dan lol,0,0,0
798,Aww 🐾🐾,0,0,0
799,What kind of cat?!,0,0,0
800,@thesanhat 😂😂it's a kitty😅,0,0,0
801,@danbilzerian Hello! What is the breed of this cat? He is incredible.,0,0,0
802,@thesanhat if you don't know about smush ball you shouldn't even be here,0,0,0
803,lame,0,0,0
804,@tyler.dugan.8 why does that look like my big hoss Ollie,0,0,0
805,@danhouck hell yeah!!! 😹😹😹,0,0,0
806,Bro to lit😭😭,0,0,0
807,Best pussy of them all ✨✨✨ that pussy has gold in its bones and magic in her soul ❤️❤️❤️ @danbilzerian,0,0,0
808,"Dan, you the best 👍🏼...",0,0,0
809,Good one 🤙🙏,0,0,0
810,Did she give you something more?,0,0,0
811,Wow...,0,0,0
812,@danbilzerian can you share the girls bro ?,0,0,0
813,Wonders never cease,0,0,0
814,@stevieg_blatantly this man understands,0,0,0
815,Snapchat just posted an article about you and plagiarized all their information from blitztv 🤣@danbilzerian,0,0,0
816,Her Mushrooms are about to be bursted😍,0,0,0
817,Wanna make money trading forex. Check out my last post.,0,0,0
818,Hot,0,0,0
819,You'll always be my dawg from 5th period @amandatrivizas 🤣,0,0,0
820,@deeznutzonyochin25 I wonder where they rented the paddle boards,0,0,0
821,Wow...!!!,0,0,0
822,@shanell405 shid is that you in the white 🧐,0,0,0
823,the misfortune of those daddy-less girls :/,0,0,0
824,"I am from the Interior of northeastern Brazil, and i do not have enough money to pay for my college, please help me somehow to get this money to pay for my college, it's my dream! 🙏🙏🙏",0,0,0
825,I can do better work for with camera @danbilzerian,0,0,0
826,Hire me 🔥🐐👁,0,0,0
827,who those girls are my dudes,0,0,0
828,WoOw,0,0,0
829,@lipox1996 Easy life,0,0,0
830,If I were you I'd be living like this guy @lovingloca,0,0,0
831,@lovingloca I was listening to him on joe rogan yesterday,0,0,0
832,Snow,0,0,0
833,The GOAT 🐐,0,0,0
834,These are all CG people who aren't even real to make us feel bad @nachobandit,0,0,0
835,Now that's a shot🔥👍🔥👍,0,0,0
836,@maxwassabi every mans dream is to be in his place 😂,0,0,0
837,@danbilzerian i doubt 🤣,0,0,0
838,@leya_k9 naahh i can do better,0,0,0
839,@don._.hector,0,0,0
840,👍 great,0,0,0
841,That's curious,0,0,0
842,Awesome dear😍😍😍😍,0,0,0
843,Make my day and answer a question... how did katie bells insides feel 🕺🐐🕺🐐🕺? Hahah,0,0,0
844,with one love sure is better,0,0,0
845,Sister?!!!!! 😜😂😂,0,0,0
846,Let me put you in some @etlifestyles gear,0,0,0
847,I see selenagomez,0,0,0
848,Sister?!😂,0,0,0
849,Very nice,0,0,0
850,@sofia_bevarly finer than all these girls,0,0,0
851,the kind of lifestyle iam lookink for,0,0,0
852,@iamderekphillips quick glance dude in the brown @alesso looked like you! Freaked me outtttttt😳👀,0,0,0
853,I wana be like you when i grow up,0,0,0
854,@danbilzerian Can i get the chance to meet u,0,0,0
855,@katieeeebell I see you hahah,0,0,0
856,I can't believe you posted it 😂we look like we crashed a school party😂🔥,0,0,0
857,You lost,0,0,0
858,I found Waldo,0,0,0
859,Dan is my Role model,0,0,0
860,CoOL👌,0,0,0
861,Nobody sees the two girls on the right kissing ?,0,0,0
862,@_roberta_guidi shh love don't exist.,0,0,0
863,@lilwood19 @kelsiekilber @lauren_coty @morgan.goulding @nataliemmetzger ok is in college,0,0,0
864,@bjwelle hahahahahahah Hahahaha,0,0,0
865,Too much fun for 1 man,0,0,0
866,I would like to come there. 😍😘😋,0,0,0
867,Mood,0,0,0
868,What size is that ?,0,0,0
869,I wanna but s beanie,0,0,0
870,@danbilzerian @ignite @shamalson goat we on fire🔥,0,0,0
871,You are a God. I'm about to get your face tatted on me. How about a celebration party after?,0,0,1
872,Nice shot 👌👌💥💥,0,0,0
873,I need in big bro,0,0,0
874,You mean iron and swole lol,0,0,0
875,You don't have any bongs on your website. How can I get one !!!,0,0,0
876,"@danbilzerian let me send you a bottle of my norcal cbd drops. Just expanded to LV, best cbd product on the market bro",0,0,0
877,How does your gym equipment not rust?,0,0,0
878,You really need to get into the cannibis industry you had some wiser word on the issues with it,0,0,0
879,And nicotine addiction,0,0,0
880,This is rlly cute,0,0,0
881,Omg😂😍,0,0,0
882,@ciaran.h @melissajanedillon @micjames87 @highitssteven slayyying,0,0,0
883,@stephjja you should have done this 🙌🏼,0,0,0
884,Hi✋™I am a graphic designer💫💫.HMU👆 to get super cool designs🎉🎉of your illustrated and cartooned🎨📷character of your self💯💯,0,0,0
885,YOU NEED A PROFESSIONAL MUSIC VIDEO? HIT ME UP💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌💌,0,0,0
886,@joannedileo why did u tag me in this,0,0,0
887,YAS,0,0,0
888,No trust me I've been their last thing u wana do is disrespect him 🙁,0,0,0
889,wow LOVE this @whitneyhawkes,0,0,0
890,"Then be kind to ALL females, not just human ones. 🌱✌🏽💜",0,0,0
891,BEST COSTUME OF THIS HALLOWEEN SO FAR Y'ALL,0,0,0
892,OMG SKSJJSJSJS,0,0,0
893,Lol,0,0,0
894,@melly___93 gotta do this ❤️,0,0,0
895,WIG SNATCHED,0,0,0
896,God is a girl! 🔥,0,0,0
897,i love it,0,0,0
898,@soph_ac they have won Halloween,0,0,0
899,lol,0,0,0
900,@emclarkepics Hugo & Frankie would've done it better,0,0,0
901,@josiekearey this is lit 😂😂,0,0,0
902,Genius,0,0,0
903,OMG lol 😂,0,0,0
904,"OMG @qeiseribeiro, I LOVE IT, REALLY, TOO CUTE 💖💖💖💖",0,0,0
905,Omg 😍👻🎃👻,0,0,0
906,@ellaparish_ wooowwww,0,0,0
907,@sydneechloe hahhahahaha,0,0,0
908,@evie_crossland actually invredibke,0,0,0
909,@sophia_maniscalchi trop 😂😂,0,0,0
910,@fatima.yaqub hahahahhahaha dead,0,0,0
911,@saloniii_ @shanayx2 omggggg,0,0,0
912,Top star🌟🌟🌟🌟🌟😍,0,0,0
913,@clara_xavier14 nosso super bond,0,0,0
914,@fatima.yaqub next years costumes xoxo,0,0,0
915,@bianca.chehade ugh goals 🙄,0,0,0
916,@kelly.reker jaaaaaa,0,0,0
917,y'all went innnnnnnn 🔥🔥🔥,0,0,0
918,@little_ej our costume next year?,0,0,0
919,I can't breathe,0,0,0
920,Amazing 🔥🔥🔥,0,0,0
921,Wow,0,0,0
922,@petanaso hahahahaha,0,0,0
923,@emily.campbell83 um ...,0,0,0
924,💕💕💕💕💕 Amazing,0,0,0
925,Omgggggggg fucking loveeeeee @outaygeous,0,0,0
926,@ciara.finn not sure we'd pull it off quite as well lol,0,0,0
927,Wondurfull😍😍🌹,0,0,0
928,Y'all killed it 💕,0,0,0
929,Sista slay ❤️,0,0,0
930,kim kardASShian,0,0,0
931,Fine fine fine,0,0,0
932,@rg_favinha11 this would be me (caption ),0,0,0
933,Masha Allah🌟,0,0,1
934,🌟 Goodthings small packages,0,0,0
935,My halloween costume next year @saharraafat @psycholano,0,0,0
936,Most exciting to look at💪,0,0,0
937,@jessrosenberg next years outfit,0,0,0
938,Oh my god @alanavbarker,0,0,0
939,@nancybabyx0 Kim is everything 💯,0,0,0
940,Yep Bali would remind me of that too if I could go there,0,0,0
941,Hi 🙂,0,0,0
942,"@marissacavv I think you're so right lol those people are delusionnal... Who got the time to go to Bali when they're a broke student even? And even if I had time and that I worked to get this money (because I do), it'll take months to collect enough money. AND ALSO I'd rather have money for my studies, because I wanna sustain in them ??? And graduate ???",0,0,0
943,"Good day everyone 
 my name is olaide saka
 i just got admission to the federal polytechnic bida Niger state.
 please people i need 10k before weekend the deadline is Friday...
 thank you very much God bless you Saka olaide 3101263244",0,0,1
944,Anyone else notice the bump,0,0,0
945,"So tru they literally have nothing and yet they are the most happiest, genuine, caring and giving people I will ever meet xx I miss Bali 😭",0,0,0
946,@angtip bali aint expensive though,0,0,0
947,Super proud of Bali & love the caption @agastyardana,0,0,0
948,Baby baby baby 👶🏻,0,0,0
949,@nnic.vecchio omg I forget to tell you they were all there while we were there 😍,0,0,0
950,Two weeks ago i was at Sanur Bali..such a lovely place,0,0,0
951,R u still in Bali ?,0,0,0
952,I Luv u,0,0,0
953,Beautiful💖,0,0,0
954,Went to Bali in April. So beautiful it's beyond words,0,0,0
955,Awesome,0,0,0
956,OMG you camee to Indonesiaa 😱😱😱😱😱😱😱😱😱😱💃💃💃💃💃,0,0,0
957,Oh kourt❤️❤️❤️,0,0,0
958,love 💕💕💕💕💕💕💕💕💕,0,0,0
959,Your my favorite.,0,0,0
960,"CAN YOU BE MY MOM PLEEEEEASE 😂😂 loooooove you Kourt. Apparently I am you. in my squad of 3, My friends think I am you, and they are Kim and Khloe. Best ✨✨",0,0,0
961,You in bali😍😍 try visit Lombok @kourtneykardash so kind kadarshian family,0,0,0
962,@nay_otf Who's child is reign?,0,0,0
963,@sempurdy have u not seen how indonesians dress? Stfu,0,0,0
964,Look at my a💋,0,0,0
965,She loves kids,0,0,0
966,Wow great,0,0,0
967,I Love You Lass😎,0,0,0
968,@amycrook @lulu_marli imagine the Bali people meeting them,0,0,0
969,The most NORMAL KARDASHIAN & My Favorite One ❤️,0,0,0
970,Love,0,0,0
971,Hello 😍😍😍,0,0,0
972,@hyunakook I need Mason to take my pictures,0,0,0
973,Visit Malang city also Please 😍,0,0,0
974,You're the most amazing Kardashian!,0,0,0
975,Okkkkkaaaayyy Mason...I see you!,0,0,0
976,AYO MASON GOT THEM ANGLES OKAY ! 🔥,0,0,0
977,Most interesting to look at,0,0,0
978,@bigpopskee it's fucking creepy,0,0,0
979,Pretty good,0,0,0
980,Cute pic 🌲👍🐾💕🌲,0,0,0
981,Thankyou for visitting bali @kourtneykardash 🙏💙,0,0,0
982,wow,0,0,0
983,@cassiesadowski sooooo Indonesia next year or wat,0,0,0
984,@nichamble @beckyarthur29 pretty sure this was the temple we went too when I was all templed ooot 😅😅,0,0,0
985,"@manicnailsandbeautyeducation no , they are stayed at the @sooribali 😁😁",0,0,0
986,Reminding me of Expedition Everest,0,0,0
987,Pura gunung kawi...we have been there a few months ago😎,0,0,0
988,"@elena_domazet @aleks_boj I went here, did u??",0,0,0
989,Fantastic pictures 👌🏻,0,0,0
990,@natashacastrillon indeed!,0,0,0
991,Omg my eyes 👀 r bad I thought the second pic was Mason in the middle 😂,0,0,0
992,Vacation goals omg it's beautiful 😩😩😩😍,0,0,0
993,Thats amazing,0,0,0
994,@janellecd no we didn't,0,0,0
995,I remember visiting this temple as well. We scootered there from Ubud.,0,0,0
996,I was there too 😍🙏🏻,0,0,0
997,Thank you so much for your visit to our country ❤️,0,0,0
998,U have been visit bali indonesia .... i didn't know u came. Wish i can meet u all...cause i'm kardashian fans. Wish u someday comeback again...n throught DKI jakarta...my hometown,0,0,0
999,We missed them by a week @prudencex,0,0,0
1000,@kourtneykardash princess💖,0,0,0
1001,@ashermonroe why thank you ❤️,0,0,0
1002,Nice 😋💎,0,0,0
1003,ahhhhhh🔥 Indonesia,0,0,0
1004,@all_is_on89 lmaoooo,0,0,0
1005,Bali💖💖💖,0,0,0
1006,so lovely,0,0,0
1007,@maryabooty this is not okay,0,0,0
1008,@thenameisaalisha oh yea 😜😜😜😜,0,0,0
1009,@princesswithabackpack that my homeeeee . Bali is the best .,0,0,0
1010,@alanna_taylor12 can't wait to come back 🌟,0,0,0
1011,@alanna_taylor12 has a place in my hea🌟,0,0,0
1012,"I live in the island next to Bali, but only had been there twice 😂",0,0,0
1013,This is everything👏,0,0,0
1014,Love this 😍,0,0,0
1015,Goshhh! I can't believe how big P is,0,0,0
1016,@unchhregi shame about all the rubbish and plastic there :( just came back and the rubbish ruined lots of beauty :(,0,0,0
1017,Bali is so beautiful as is Java but the amount of rubbish and plastic there is so sad and bad. Please recycle ♻️,0,0,0
1018,I have to go there!,0,0,0
1019,@elliottgullah just come to bali and i will show you around. I will guiding you here 💖🙏🙏,0,0,0
1020,"You have to explore
 Indonesia because Indonesia has a lot of beauty and extraordinary culture💙😍",0,0,0
1021,How old is P now?,0,0,0
1022,@sayaanes FOOORRR REEEAAALLLLL????,0,0,0
1023,So beautiful,0,0,0
1024,Love u kourtney 😘,0,0,0
1025,Neat-o!,0,0,0
1026,Wow! Nice shot ❤️ come to philippines someday. 💓,0,0,0
1027,@fethy.ramsey bali is Hindu,0,0,1
1028,@fethy.ramsey I live in Indonesia. The majority of religions in Bali re Hinduism. Indonesia has 5 religions.....so its not only Islam/Muslim. But we live in peace and respect each other. So...pls dont say something that isn't true. Thanks,0,0,1
1029,@hannahestraich this is me in my baby in 5 years IN BALI,0,0,0
1030,@jemappellejesslyn_ confirmed pregnant??,0,0,0
1031,@fethy.ramsey yea The largest population in Indonesia is Muslim but Indonesia isn't Islamic country. This is true,0,0,1
1032,Beatifull❤❤❤,0,0,0
1033,Hope you enjoy your trip in our country ❤️,0,0,0
1034,P is lovely in these pictures 💖💖,0,0,0
1035,Oh my 😍😍😍😍,0,0,0
1036,@realberniceburgosx thank you😊,0,0,0
1037,keeping up with the kousins is gonna be amazing,0,0,0
1038,@realberniceburgosx amen,0,0,1
1039,@heatherjanecarr omg I love her so much,0,0,0
1040,Own love i it 💛,0,0,0
1041,Nice😘😘😘,0,0,0
1042,@realberniceburgosx thanks,0,0,0
1043,@gracee.k__ YESSS,0,0,0
1044,So sweet kids,0,0,0
1045,Awe @khloekardashian those baby rolls 💕,0,0,0
1046,@kellylai80 your stupid. Mix babies change color all the time.,0,0,0
1047,@realberniceburgosx amen In Jesus name,0,0,1
1048,@umadhital biggest yes ever,0,0,0
1049,Cuteness in all ways 💖💙,0,0,0
1050,Beautiful one always truly inside and out every time xxx No 1 you are xxx from me xxx,0,0,0
1051,Queen 🌼,0,0,0
1052,Wow KOURT😍,0,0,0
1053,Owwww baby mama😍😍😍😍,0,0,0
1054,@thescottycunha same 😍😍😍,0,0,0
1055,"Every year you are fine, sweeter female",0,0,0
1056,Hi❤️❤️❤️❤️,0,0,0
1057,What a gorgeous human u are x best out the bunch.,0,0,0
1058,Suppppprrrrrr,0,0,0
1059,Speecless with a smile,0,0,0
1060,@kourtneykardash I LOVE YOUUUUUU SO MUCHHHHHHH 🚨🆘😍😍🔥🔥🔥🔥😍,0,0,0
1061,@kourtneykardash you are the most interested thing to look at. Love you kourt🤣😍😍💖,0,0,0
1062,I like it!,0,0,0
1063,love this 🤘,0,0,0
1064,Fire 🔥🔥🔥,0,0,0
