,sentence,physics,race,religion
2551,@Rileyy_Babyyy: How you pressed over some pussy you never had &#128064;? &#128514;&#128514;&#128514;,1,-1,-1
2552,@RipCaps: Damn.. it's hotter than a bitch,0,-1,-1
2553,@RipCaps: I wish I would chase a hoe .,0,-1,-1
2554,@RipTre96: I ain't entertaining nomore dumb bitches,1,-1,-1
2555,@Rivera9Roberto: &#8220;@1ortiz1: You think she classy niggah but she really ratchet&#8221;,1,1,-1
2556,@RmpHarris: I kinda miss tremper I use to be threw dat bitch lol Never in class lmao,1,-1,-1
2557,@RmpHarris: Told my home girl bitch you bet not change on mee,1,-1,-1
2558,"@RnadJorell: &#8220;@_KudaBrazyy: ""You Disrespected My Hoeing"" Pimp Slaps Hoe In The Telly For Talking Back! - http://t.co/XfBbm7cJTY&#8221;aha bitch",1,-1,-1
2559,@RnadJorell: &#8220;@_KudaBrazyy: @RnadJorell Knocked that bitch soul out her body lol&#8221; aha bruh cocked back an fired on that bitch,1,-1,-1
2560,@RobIsRandomAF_6: &#128514;&#128514;&#128514;&#128514;&#128514;This bitch came to the club with a broken neck? Bitch you serious? https://t.co/D4bpFhPj6x,1,-1,-1
2561,@RobIsRandomAF_6: Tyrese a baby back bitch! Hope they kill him before Black History Month. #AMCWalkingDead,1,-1,-1
2562,@RobProvince: Do I suppokilling terrorists..... yes. Will I still mock hypocrites..... HELL YES!,-1,-1,0
2563,@Rob_San9993: @214bighappy gunna have me screaming at bitches and shit..lol,0,-1,-1
2564,@Rob_San9993: @214bighappy that bitch was looking for anything to go up her ass!..haha,1,-1,-1
2565,@Roberto0oO0: @kitten_nugget69 @danusaur aye stfu you dyke lookin bitch I'm pretty sure you have a bigger dick than your boyfriend,1,-1,-1
2566,@Rock76_: @1waynostra we just trying flip an ounce to a P in dis bitch!!! im still out school bro next week im out dere doe,1,-1,-1
2567,@Rock76_: just show im not playing in this bitch one false move ima spraying in this bitch @1waynostra,1,-1,-1
2568,"@Rockprincess818: Obama is Allowing millions of illegal aliens, drug cartels, and terrorists to enter our open borders...Liberal retards&#8230;",1,-1,0
2569,@RollyPolly1x: This bitch quit after an hour of working here wtf &#128514;,1,-1,-1
2570,@Ronesha__: When I feel like he entertaining these hoes I just fall back even harder than before &#128175;,1,-1,-1
2571,@RuNeshaShamia: Drunk inlove with my gun bae bitch Beyonc&#233; &#128520;&#128527;,1,-1,-1
2572,@RubyFakhoury: We out dis bitch &#128588; http://t.co/Vb8C2Pjnvi,1,-1,-1
2573,"@RudeComedian: some bitches be like ""Im far from ugly"" naw hoe, you're closer than you think",1,-1,-1
2574,"@RudebwoyRoscoe: Behind every REAL bitch, there's a bitch ass nigga that did her wrong but made her strong.",1,1,-1
2575,@Runyacheckup: Niggas and bitches gotta quit wit da money pics... If I can count it accurately it ain't enough &#128514;&#128514;&#128514;,1,1,-1
2576,"@RushAmeezy: I find it hilarious how Austin says ""swag witch"" instead of ""swag bitch"" lmfao",0,-1,-1
2577,"@Ruthless_Mando: no bitch, I just don't like you &#128129;",1,-1,-1
2578,@Ryder_LetsGetIt: &#8220;@ItsNotHarold: I say if a girl got 7 bodies or more and she 20 or younger she a hoe&#8221; ON GANG !,0,-1,-1
2579,@SAMMI_boyden: @jizcalifuh it's a metaphor you dumb fucking nigger @savanigga &#128514;&#128514;&#128525;&#128525;&#128069;&#128069;,1,1,-1
2580,@SAMMI_boyden: @savanigga oh....I know dude. I just went OFF ON HIS ASS I'm done with that faggot,1,-1,-1
2581,@SAVx: A day later and y'all still gassing Rihanna trash ass nudes.,1,-1,-1
2582,@SCAR_49: @16stanleys @odale_ese118 hahah that niggah got hella checked ! Do your thang Uce. #PowerCouple,-1,1,-1
2583,@SEMAJ_HOEE_: &#8220;@tiffanyluxride: Damn so many fake niggas &amp; bitches&#8221;,-1,1,-1
2584,@SF_LaMasterBoy: Im scared of her...her pussy too good!! Lol,1,-1,-1
2585,"@SFsneeejayy: Bitch hmu say she need sex right now, bitch nigga hmu saying he upset right now",1,1,-1
2586,"@SGT_WitDaJuice: Lame dude anyway ""@baeElectronica: bitch, bye &#128514; @WeAre_XCI: Dawg look at this shit http://t.co/Fu4DbQeotn""",1,-1,-1
2587,@SKINNY_NiggaDoe: @1JohnnyCinco: Let a nigga try me try me I'm a fuck all the hoes in his family,1,1,-1
2588,@SKINNY_NiggaDoe: @HoodrichKeem: Leave the bitching to the bitches !,1,-1,-1
2589,"@SLIZRD_WIZRD: 3 point on a bitch like Dirk Nowitzki, up in da club like Dirk Nowitzki.",1,-1,-1
2590,@SLeyTMF: I aint nun to cut that bitch off,1,-1,0
2591,@SLeyTMF: Too many bitches not enough queens,1,-1,-1
2592,@SSickStory: People need to stop being bitch made.,1,-1,-1
2593,@STARgotthatDOPE: A lot of these hoes be cheating on they nigga fucking other niggas. Y'all boys better get y'all a real bitch that ain'&#8230;,1,1,-1
2594,"@SUCKEDOFF: ""wtf ling ling did you at least calculate the circumference when you threw that ass in a circle?"" http://t.co/v2L7GMVA8T",1,-1,-1
2595,"@SUPERi0R_422: My daddy told me not to date a man with soft hands lol... Either he doesn't do hard labor or he's a ""faggot"".",1,-1,-1
2596,@SVL305: @VJtechsuppo@YoungMcFly since we on the subject she used to always ask to to see my dick via dm.. fck dat rat face hoe b,1,-1,-1
2597,@SVO__: One who can't keep his bitch @StaceyNoDash_ What kind of man can't parallel park?,0,-1,-1
2598,"@SaNtAnAdaGrEaT: I never understood that &#128530;if u want a strap on, just fck a nigga ! &#128514;&#128514;&#128514; wtf bitch",1,1,-1
2599,@SadoMisogynist: I hate these Mo'ne Davis commercials. Bitch is gonna end up either a dyke or a loser like every other female.,1,-1,-1
2600,@Saint_Jeremy: She right @2Girls1Richard: You spam @TheReaIPinkyxxx: If you eating the pussy you might as well eat the ASS. http:&#8230;,1,-1,-1
2601,"@Salon: A trash-talking athlete vs. a violent congressman: Who's the real ""thug,"" here? http://t.co/dFNdCqWDAX via @joanwalsh",1,-1,-1
2602,@SaluteMiSWAG: nice body parts on ugly bitches is the worst.,1,-1,-1
2603,@SammyLightning_: @TNasty4Teen we find turtle; we find the hoes!,1,-1,-1
2604,@SammyLightning_: Any girl that talk about sex on social media is a hoe,1,-1,-1
2605,@SammyLightning_: Phil Simms is a pussy @TNasty4Teen,-1,-1,-1
2606,@SammyLightning_: Screw these hoes http://t.co/HBbEX5cIEB,1,-1,-1
2607,@SammyLightning_: Silencer up on that .30 that bitch don't make a sound,1,-1,-1
2608,@SaraWright89: Freeze bitch i'm gonna steal your heahttp://t.co/N0QkB1QO7h,1,-1,-1
2609,@SarahMcintiree: A sideline bitch will tell you everything you need to hear if you just listen. She ultimately wants your man she dgaf a&#8230;,1,-1,-1
2610,"@SarahR_82: I had these cute little pet names for my ex, like ass monkey, douchetard &amp; butterball. I just dont know where that re ...",1,-1,-1
2611,"@SarcasmLeague: Back in elementary school, when you were line leader, everybody else was your bitch.",1,-1,-1
2612,@SarcasmLeague: Somewhere in the world some bitch is ordering roses for herself so she doesn't look like the lonely bitch at the office,1,-1,-1
2613,@SariyaDaniellee: &#8220;@JayJuice22: The nigga who got slept is a faggot if he sues just run one again and watch ya back&#8221;LOL JUST LIKE THE PE&#8230;,1,1,-1
2614,@SashaNexx: I found a mega-carrot at the store today! 50 retweets and I'll shove it up my pussy (; +pics!!! http://t.co/LyMLqUClwJ,0,-1,-1
2615,@SassiSissy: This assholes mother should have shoved a coat hanger up her pussy &amp; gouged him to death when he was a harmless fetus http:&#8230;,1,-1,-1
2616,"@Sassymermaidxo: &#8220;@VSamone: &#8220;@ZvckSlvt3r704: My sister shittin on you hos once again ""@VSamone: wodeh bout dat action http://t.co/mDfLBr&#8230;",1,-1,-1
2617,@SatansPearl: she's a model on #Instagram but she's just a hoe from my town.,1,-1,-1
2618,@SaucyJames: Go dumb bitch do your dumb dance,1,-1,-1
2619,@SavageJayy: Bruh some of yall bitches lucky and do not realize it TISK TISK,1,-1,-1
2620,"@SaveNoHoes: this nigga Kanye looking at his ice cream like ""hoe ass ice cream you aint as cold as Kanye"" http://t.co/Z3P8sXQtT3",0,1,-1
2621,"@SaveTheBS: Get to bed, bitches, and only dream happy dreams.",1,-1,-1
2622,@SaviAssStr33tz: Dumb hoes out here moving at a snails pace in life...im coo,1,-1,-1
2623,@SayMyName_Bella: I love my big booty bitches!,1,-1,-1
2624,@Say_Lil_Zack: Why y'all's ain't do nun when the fat bitch jumped on me! Yall a trip&#8252;&#65039;,1,-1,0
2625,@SayrayArriaga: Pics or it didn't happen. Or you're the side bitch.,1,-1,-1
2626,"@Scarlett_Iam: 'You'd rather live with trash,, than make it work with a good woman' #DiaryOfAMadBlackWoman",1,1,-1
2627,@ScottLinnen: Saw a man in a yellow trench coat &amp; matching fedora with an iWatch. What a Dick.,1,-1,-1
2628,@Scottt3130: Y'all bitches is fake as shit.,1,-1,-1
2629,@ScottyRackss: My Wifi stronger then half y'all hoes relationships lol,-1,-1,-1
2630,"@ScruffDaddy_: ""Here she go being a hoe again""-dog http://t.co/vnZ5v4VFSm",1,-1,-1
2631,@SeanTheTerrible: Having one is stressful... @MustBeCharm: Having a lot of bitches seem stressful,0,-1,-1
2632,@SegwaySurfer: hard 2 keep the hoes off me http://t.co/LemzSFqvEl,1,-1,-1
2633,"@Selenaelisandra: When a bitch says ""hi"" to bae http://t.co/DF4vFUsQzJ",0,-1,-1
2634,@SelfMadee_YG: @1stBlocJeremiah wya bitch,1,-1,-1
2635,@SenorSteez: Fuck wit us and then we tweakin hoe,1,-1,-1
2636,@SenorSteez: I cannot fuck with a broke bitch! &#128175;,1,-1,-1
2637,@SenorSteez: If you're a bad bitch why're you wearing sneakers?,0,-1,-1
2638,"@SenorSteez: Man, now these hoes know &#128514;&#128176;&#128182;&#128184; #TheJigIsUp http://t.co/8W9Ag3bx1a",1,-1,-1
2639,"@SenorSteez: These hoes ain't loyal mane, they rotate",1,-1,-1
2640,@Now_Thats_Fresh: How superficial bitches are http://t.co/KIN2P59NjE,1,-1,-1
2641,@SeoRedondo: If a bitch tries to get crazy tomorrow http://t.co/bY1j7hmQ3Z,0,-1,-1
2642,"@SexTaIk: When you have a good girl, say no to hoes",0,-1,-1
2643,"@SexualGif: If your girlfriend doesn't like that bitch, then don't talk to that bitch.",0,-1,-1
2644,@SexualGif: when you see a hoe talking to bae but she not even on your level http://t.co/DphkPab4c7,0,-1,-1
2645,@SexualTruth: Don't give a man the pussy until he gives you a relationship. #Truth,0,-1,-1
2646,@SexualTruth: Eating your womans pussy is good for the soul.,1,-1,-1
2647,"@SexualTruth: I want to lick one lucky, HEALTHY, &amp; CLEAN woman's pussy tonight to totally change her life &amp; views about men forever!",1,-1,-1
2648,@SexualTruth: Jesus turns water into wine; Instagram turns busted bitches into dimes.,1,-1,0
2649,@SexualTruth: SEX FACT: A lot of women say getting their ass eaten feels better than getting their pussy eaten.,1,-1,-1
2650,@Sexualgif: bitches are so shady... oh my god &#128514;&#128514; http://t.co/dJ3SrlwbTK,1,-1,-1
2651,"@Sexualgif: if we're dating, don't be a sensitive bitch when i insult you.. i expect to be insulted back.",0,-1,-1
2652,@Sexualgif: if you pass up the chance with a hot faithful girl cause the single life with hoes is on your mind you are just plain dumb m&#8230;,0,-1,0
2653,@Sexualgif: this bitch was so ungrateful &#128553;&#128148; http://t.co/exbLrnsyZv,1,-1,-1
2654,@Sexualgif: when u go through bae's phone &amp; there's no hoes on there http://t.co/CYEJV5l608,0,-1,-1
2655,"@Shaa_Jenkins: If I hit ya nigga , bitch I'm sorry &#128520;&#128526;",1,1,-1
2656,"@ShadonHendrix: Same hoes running back tellin you shit about me be the same hoes trynna fuck you, same niggas tellin u shit be the mayne&#8230;",1,1,-1
2657,"@ShadowBeatz_Inc: I know you have me blocked, but next week bitch @KYR_SP33DY",1,-1,-1
2658,"@ShaeBoogie__: Some bitches only cute when they mouth closed, that smile is what fuck yall up bye teeth &#128514;&#128514;&#128514;&#128074;",1,-1,-1
2659,@Shakilaahh: - LOOOOOOL&#128557; 2nd best tweaking hoe vine&#128557; https://t.co/m6Anq9CQS9,1,-1,-1
2660,@ShamarGotHoes: These hoes... Smh http://t.co/PRr9JkrBSp,1,-1,-1
2661,@ShanTaughtUwell: Never trust a bitch that try to be a side bitch,0,-1,-1
2662,@Shan_RBM: They say crazy girls got the best pussy&#128530;,1,-1,-1
2663,"@ShawnHarvey0: @1stBlocJeremiah I ain't gettin my hands tatted dumb ass, y yo bitch ass leave da bus stop last night, the main was goin",1,-1,-1
2664,@ShayDMVsFinest: I know I got good pussy &#128133;,0,-1,-1
2665,"@She2Foreign: I don't want yo bitch, she gotta be foreign. &#128564;",1,-1,-1
2666,"@SheDreamsTheD: Don't ever be ashamed of who you are, unless you a hoe.",1,-1,-1
2667,"@SheDreamsTheD: You girls be 13 talking about ""I hate sleeping alone"" .. Well bitch you better buy a damn teddy bear.",1,-1,-1
2668,@SheMoansNookie: Can't even tell a bitch hey without thinking you tryna get at them. Lmao. Y'all sumn else. Get real,1,-1,-1
2669,@SheScreamsGera: Stop complaining about being single hoe! We have bigger problems here Rn Like McDonald&#8217;s doesn&#8217;t serve breakfast after &#8230;,1,-1,-1
2670,@SheScreams_Mami: These hoes ain't loyal&#128581;&#128175;&#128076;,1,-1,-1
2671,"@SheSeauxSaditty: Yall act like your pussy did something magical because a nigga suddenly didn't pull out. Naw, he just didn't pull out,&#8230;",1,1,-1
2672,@SheTrillaryC___: You can't tell a bitch shit when they get a Job &#128514;&#128514;&#128514;&#128514;,0,-1,-1
2673,@SheWilI: When you go to a college party and you don't see any bitches http://t.co/ACUT5eT3tU,0,-1,-1
2674,@SheeeRatchet: When you and your boys discover a hoe&#128514;&#128514;&#128514; https://t.co/QHoHalWQJ2,1,-1,-1
2675,"@SheisJasNicole: Them hoes are temporary, but a good woman will always be a good woman.",0,-1,-1
2676,@ShelbyLaVelle_: Last retweet &#128553;&#128588; you bitches be confused,1,-1,-1
2677,@ShelbyMccurry: I'll purposely read your message just so you know I read it and didn&#8217;t reply. I can be a bitch like that. #SorryNotSorry,0,-1,-1
2678,@ShellyGrimage: It ain't nothing to cut that bitch off.,1,-1,-1
2679,"@ShesAddicted2Me: ""@187XO_: ' I rather jack off then fuck hoes tbh , That shit boring give me a wife ."" Lmfao , Little Be Like ...",0,-1,-1
2680,"@SheswantstheD: If you take your girl back after she cheats on you, you're a little bitch.",1,-1,-1
2681,@SheswantstheD: Lmao how niggas be with the side hoe http://t.co/Y0sja0dyFM,1,1,-1
2682,@SheswantstheD: these hoes ain't loyal http://t.co/6xRobDfZtk,1,-1,-1
2683,@SheswantstheD: trying so hard to resist the urge to smack a bitch http://t.co/Cvnlm1I3Ls,1,-1,-1
2684,@SheswantstheD: when u and ur boys discover a hoe http://t.co/3tK3UsCLwd,1,-1,-1
2685,@Shimshammy: I just wanna ball my fist in your hair and shake the bitch right out of you.,1,-1,-1
2686,@Shirleeey___: &#8220;@Satisfied_x: At this Hispanic church. Jesus please respond to her&#128514;&#128514; https://t.co/JG0oL54Ney&#8221;&#128128;&#128514; you a hoe for this,1,-1,0
2687,@ShitPussiesSay: Lets butt chug Mikes Hard Lemonade,1,-1,-1
2688,@ShitPussiesSay: What's with all these pussies turning themselves into Yu-Gi-Oh cards lately http://t.co/sfVcNdHWzV,0,-1,-1
2689,@Shoota1017: I wish sombody get this hoe away from me,1,-1,-1
2690,@ShowMeATittie: LMAO bruh @BlazeTheGreat_: Oooooo let me find a shooting star so I could wish a bitch would http://t.co/9dqLU7dZrY,0,-1,-1
2691,"@ShowMeATittie: P&#8217;s up hoes down, if ya bitch can&#8217;t swim then tha hoe gone drown",1,-1,-1
2692,@ShowMeATittie: This bitch on Maury a thug,1,-1,-1
2693,"@ShowMeATittie: What it ih hoe, wassuh ..can a nigga get in dem guts",1,1,-1
2694,@ShreddyBrady: How close I am to slapping a bitch http://t.co/1aiH4BfCxk,1,-1,-1
2695,@Shvkeir: Dr. Suess made his own words to rhyme off of. nigga was trash. i hated them books as a kid.,1,1,-1
2696,"@ShxtWesleySays: ""Let me put my kids up in ya mouth bitch. I'ma turn this shit into a foster home.""",1,-1,-1
2697,@ShyGlizzy: your bf is broke bitch!,1,-1,-1
2698,@Shyswag69: @torres5salvador you got old bitches upgrade them,1,-1,-1
2699,@Sialovely_: I could literally be crying one minute get up wipe my face &amp; walk out the room like bitch turn uuuup &#128514;&#128514;&#128514; idk it's weird.,0,-1,-1
2700,@SilversWright: &#8220;@LosBeOnIt: 99.9% of bitches are hoes except my mama&#8221;&#128514;&#128514;&#128514;,1,-1,-1
2701,@SimoneMariposa: using words such as &#8220;dick&#8221; and &#8220;pussy&#8221; in regular convo is just too vulgar for me.,0,-1,-1
2702,@SimplyLucyLu: Welp @iDntWearCondoms: The girl of your dreams is a hoe and the guy of your dreams ain't shit. Facts of life,0,-1,-1
2703,"@SimplyShaay: &#58386;&#58386;""@VibinWitTheGods: If I don't text you no more thats Cuz you a boring bitch just so y'all hoes know.""",1,-1,-1
2704,@SincerelyTumblr: Becoming a cold hearted bitch wasn&#8217;t really what I planned to do with my life but here I am,0,-1,-1
2705,@SirBhill: Bitches love Miley Cyrus and Rihanna cuz they speak to every girls inner hoe,1,-1,-1
2706,@SirJakel: The awkward moment when you're changing in the gym and your penis head slips through the slit of your boxers.,0,-1,-1
2707,"@SirStern: Claim whatever paof her u please, fuck her to bliss or bruise her sweet pussy with a crop till she begs to be your filthy &#8230;",1,-1,-1
2708,@SirTweak_Alot: Duncanville girls cold den a hoe,0,0,-1
2709,@Sir_Strange: Her pussy loves it when I speak in tongues.,1,-1,-1
2710,@Sir_Strange: Sorry that I came into your pussy like a wrecking ball.,1,-1,-1
2711,@Skate808s: God all a nigga trust I can't trust that gun cuz if that bitch jam I'm fucked can't trust niggas they bitches got they dicks&#8230;,1,1,-1
2712,"@SkinnyKenny13: ""@1017_Sqquad: When a fat bitch want you and a skinny bitch can't cook nothin for you &#128514;&#128514;&#128514; these hoes ain't hungry &#128514;&#128514;"" do&#8230;",1,-1,-1
2713,@Skraw_Berry: Oh I would've stood up!!! Fall back hoe,1,-1,-1
2714,@SkylarLogsdon: @viva_based bruh you fucked the shit out of my taste buds with that bitch.,1,-1,-1
2715,@Slickem_hound Yall still getting y'all face beat igggggy + you still taking pics with a face full of pussy nut?Dawg yoi a slut!,1,-1,-1
2716,@SlikHawk: That's who dumb bitch! #GoHawks http://t.co/0iNjjm374v,1,-1,-1
2717,@SlimBlanco_: &#8220;@YSDrillary: bitches is so corny&#8221; SOOOOOOO corny !,1,-1,-1
2718,@SlimGirl_Probz: &#8220;@TRESHON_SCROOGE: Oomf pregnant from dat dog in the hood dat chase erbody &#128514;&#128514;&#128514;&#8221;REAL funny bitch!!!!,1,-1,-1
2719,"@Slutty_Hermione: Twerking in the chamber of secrets, with all my bad bitches #twerkteam",1,-1,-1
2720,@Smith_Wessern: Some hoes live jus to hit the clubs every weekend .. &#128564;&#128080;,1,-1,-1
2721,"@SmokedOutQuille: bitches say ""or nah"" with everything I'm cute &#128129; or nah? chillin wit my bro ; suck his dick or nah? &#127814;&#128069;&#128166; tracks showin o&#8230;",1,-1,-1
2722,@Smokinonkaya_: She said I huher feelings now she dating dykes..,1,-1,-1
2723,"@Smooth_Orator: For niggas who claim to love pussy as much as y'all do, y'all should be champions for sexual liberation and stigma remov&#8230;",0,1,-1
2724,"@Smooth_Orator: Slander don't exist when you make her cum. Every bad thing she says doesn't register, cuz you got the pussy.",1,-1,-1
2725,@SnapBackTC: wake me up when da bitches get here,0,-1,-1
2726,@Sneakbo: Man like @Stormzy1 doing Hella things &#128175;&#128175;&#128175;&#128588; I gotta take my hat off to that nig!,0,1,-1
2727,@SneakerHeadSean: So y'all niggas really love these hoes with nigga qualities huh...she roll the blunt better than you and she wifey now&#8230;,1,1,-1
2728,@SnipesJr_: Don't fall out wit yo niggas over hoes..,0,1,-1
2729,@SnowThaProduct: #FrasesDeUnaMadreMexicana these bitches is my sons lol,1,-1,-1
2730,@SoCoSoPretty: And niggas don't be knowing the difference or want to believe that the bitch actually ugly,1,1,-1
2731,@SoTrippyWhit: &#8220;@laaaeee: I swear to god Whitney is a Regina George. &#128128; http://t.co/bttoCzQK5S&#8221; wow im a bitch &#128123;,0,-1,-1
2732,"@SochittaSal: I got drugs and hugs for you, bitch.",1,-1,-1
2733,@SochittaSal: Shobitches run sh!t.,1,-1,-1
2734,@SolelyJones: Lowkey Apple made iOS 8 like this so niggas get caught and have to buy their bitches iphone 6s to make up,0,1,-1
2735,@SoloDahSystem: As in rubbing her booty on another mans penis. Sure @PacDaGoat: Fellas you cool with your girl dancing with other nig&#8230;,1,1,-1
2736,@SomeoneBelow: The person below didn't get a big booty hoe.,1,-1,-1
2737,@SomeoneBelow: The person below is a cunt.,1,-1,-1
2738,@SomthinBoutSara: When I hear a baby cry at a restaurant I can literally feel my pussy slam a door closed and throw out the gone fishing&#8230;,0,-1,-1
2739,@SooMonique: And she gave this nigga head while I was laying next to her while she had a bf &#128514;&#128514;&#128514;&#128514; she's a hoe on the low,0,1,-1
2740,"@SophieFairman1: Trust no man, fear no bitch. #wisewords",0,-1,-1
2741,@Sosa_chello: Ian worried bout a bitch who ain't worried bout me &#128526;&#128175;,1,-1,-1
2742,"@SoulYodeler: Go ahead and mock me, one day I'll sell enough of this make-up to drive the pink Mary Kay Cadillac and we'll see who's gay&#8230;",0,-1,-1
2743,@SourPinkk: If having hoes still excites you ; you still have some growing to do lil mf !!!,0,-1,-1
2744,"@SouthPark: &#8220;If you want to buy anything, you just talk to the bottom bitch and then the bottom bitch talks to me&#8230; Do you know what I am&#8230;",1,-1,-1
2745,@SouthsideVic: This tweet was a booby trap and I caught 23 hoes. http://t.co/f30lY2JiQP,1,-1,-1
2746,@SouthsideVic: Why girls be so embrrased when they pussy fart? Embrace that shit. Make the cheeks clap with it. We finna beatbox.,1,-1,-1
2747,"@Soy_Brent: steal a nigga's bitch, don't steal a nigga's tweets.",0,1,-1
2748,"@SpaceCatPics: Meow, bitches",1,-1,-1
2749,"@SpacePlankton: If one more FB idiot bitches about the weather, I will hunt them down &amp; kill them with kindness because everyone is enti&#8230;",1,-1,-1
2750,@SpankxBoogey: Ultimate bitch &#128591;,1,-1,-1
2751,@Spartacunt: I should get a job at the USPS customer service number since the only requirement is being a total cunt.,0,-1,-1
2752,"@Sqaud9Rell: she's a hoe, she's ugly, she's a bitch, she's this, she's that .. but you dated her? please, take a seat.",0,-1,-1
2753,@StarlitoDonTrip: I'm just looking for a bitch that can hold me down,0,-1,-1
2754,@StayLiftedd_: Anxiety is a bitch,-1,-1,-1
2755,"@StayTrippyyyy_: I love bad bitches, that's my fucking problem!",0,-1,-1
2756,@SteadmanTerri: @wheeler_kashhh Mann fuckk dat shit!!..fuckk dat bitch!! &#128514;&#128514;,1,-1,-1
2757,@SteadmanTerri: @wheeler_kashhh bitch waaaaaa??,1,-1,-1
2758,@SteadmanTerri: @wheeler_kashhh tf bitch!!??? Lol,1,-1,-1
2759,"@StealUrGirlBush: Like honestly if you are embarrassed to be around someone because of how they look, you're trash",1,-1,-1
2760,"@Steamed_Greens: ""@JuanNdaCut: This bitch wanna be Roger from American Dad so bad http://t.co/KXhA1ZtYMs""",1,-1,-1
2761,@SteeloBrim: Captain Kirk hoe!,1,-1,-1
2762,@SteeloBrim: Watch social media with all that hate in their blood try and wish bad on Derrick! He back bitch! Stop hating #Stronger #Qui&#8230;,0,-1,-1
2763,@SteffyBallin: i hate when people ask &#8220;who you tryna look good for?!&#8221; bitch myself bye,1,-1,-1
2764,"@Steiny31: Peace, bitch. http://t.co/mEkV4wyJvq",1,-1,-1
2765,"@StephGhost: ""You don't get bitches"" @dondonboi: Take Care the mos overrated album that has been released in the last 5 years",1,-1,-1
2766,@StephGhost: @iDntWearCondoms: Come somebody please get me a PS4? Willing to eat pussy for it if need be.,0,-1,-1
2767,"@StephyRae7: pussies wanna use ""royal icing"" for their gingerbread houses...fuck that...ima use my homemade cream cheese frosting.",-1,-1,-1
2768,"@StevStiffler: Can't trust a bitch who lets the microwave hit 0, she doesn't care about her life...she probably jumps on the lava pao&#8230;",1,-1,-1
2769,"@StevStiffler: Element number 35 is Bromine and it comes before number 67 Ho (Holmium). Therefore, its Bros before hoes.",0,-1,-1
2770,"@StevStiffler: If her bio says ""Only God can judge me"" she's a hoe.",1,-1,0
2771,"@StevStiffler: The nicer you are, the easier you're hurt. So just be a bitch",0,-1,-1
2772,@StevStiffler: What doesn't kill you makes you a bitch.,0,-1,-1
2773,"@StevStiffler: Wtf is ""Lolzzz"" ?! Did you laugh yourself to sleep bitch??",1,-1,-1
2774,"@StevStiffler: choke on a cactus, bitch.",1,-1,-1
2775,"@StevStiffler: what does ""forever"" mean to some of you bitches? lol 3 months?",1,-1,-1
2776,"@SteveStfler: ""Stop talking ghetto, you're white"" http://t.co/WZbDbi0f9k",0,1,-1
2777,@SteveStfler: After I fuck your bitch http://t.co/kqMBzM7h8Y,1,-1,-1
2778,"@SteveStfler: Anytime a girl asks you for help, tell that bitch to ask Channing Tatum since that's her MCM.",1,-1,-1
2779,"@SteveStfler: If I stop my car so that you can walk across the street, I better see some hustle out of you! Knees to chest bitch, KNEES &#8230;",1,-1,-1
2780,@SteveStfler: No bitch ass chick flick will ever be as sad as this movie http://t.co/HA1u4TiOAV,0,-1,-1
2781,@SteveStfler: This bitch doesn't know what she wants.. http://t.co/S5wZNkhJW4,1,-1,-1
2782,"@SteveStfler: White girls, if your black boyfriend doesn't call you 'shawty', then bitch you ain't that special.",1,1,-1
2783,@SteveStfler: future bae best drink fiji water so her pussy taste like retweets &amp; cinammon apples,1,-1,-1
2784,@SteveStfler: when you're in public with your side hoe http://t.co/365oqX2sTx,1,-1,-1
2785,@Steven_ratata: @savanigga warning shots are for pussies I'm just gonna gun you down! And steal your pink boots!,0,-1,-1
2786,"@StillJohnCA: KNOCK KNOCK. Who's there? GEORGE. George who? GEORGE ZIMMERMAN. Oh, George Zimmerman. Welcome to cell block C, bitch!",1,-1,-1
2787,@Stone_DTF: Im so popular&#8230; All yo bitches know me. Most these niggas hatin&#8230; well at least they know me,1,1,-1
2788,@StonerBoii2cold: I just wanna be drunk on stage going ham in that bitch @TreVaughnLG,1,-1,-1
2789,"@Stoner_Xpress: If she doesn't know what ""dab"" means...Fuck that bitch http://t.co/RMAUTzjcpy",1,-1,-1
2790,"@Stoney_Blu: For example. I can't even say ""what's cooler than bein cool? ICE COLD!"" Without somebody relating it to A Phi A. No bitch t&#8230;",1,-1,-1
2791,"@StopBeingSober: Yall say ""Why you dating lil girls"" like mature hoes just on a rampage outside.",0,-1,-1
2792,@StoppaOnline: so many groupie hoes in the condo its a group home - @KirkoBangz,1,-1,-1
2793,@StormyDaniels: I know another chick I will NEVER shoot again. Filing this one under: heartless cunt,1,-1,-1
2794,@StrangePintura: Why is there a pussy screaming on my TL ?,1,-1,-1
2795,"@StuffKaySays_: I come off like a total bitch, but if I like you I will literally do anything for you.",0,-1,-1
2796,"@StunningStina: Come 2 Henderson, kilgore, Longview IT DONT EVEN MATTER. But you dumb ass hoes gone fuck around &amp;get your soul taken fro&#8230;",1,-1,-1
2797,@StunningStina: We all know you're fucking a bitch right now LOL,1,-1,-1
2798,@SuckFuckIt: Stole your grandpas wardrobe bitch http://t.co/dtXqJTqmsd,1,-1,-1
2799,@SuckMy_John_Son: #VolNation bitch,1,-1,-1
2800,@SuckerFreeWes: I remember I tried to fake rape a bitch before and she was way too strong Smfh .. I felt like a bitch!!!,1,-1,-1
2801,"@Suga_Titts69: ""@Vivalaquintaa: You a sucka hoe...sucka hoe im succsess",1,-1,-1
2802,@SukMySweetness: He rip that bitch &#128175;,1,-1,-1
